customer_id,country,gender,membership_tier,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,age,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,reviews_given,avg_review_score,returns_made,wishlist_items,newsletter_subscribed,customer_tenure_days,orders_per_year,reviews_per_order,returns_per_order,churned
C00731,United States,Female,Free,Pet Supplies,Mobile,PayPal,Organic Search,44,12,1215.89,116.79,121,1,4.9,1,14,1,860,5.096511627906977,0.08333333333333333,0.08333333333333333,0
C00732,United States,Female,Silver,Food & Grocery,Desktop,Debit Card,Direct,18,7,660.81,100.29,42,0,4.0,0,0,1,457,5.594638949671772,0.0,0.0,0
C00733,United States,Male,Free,Electronics,Mobile,Credit Card,Organic Search,37,13,465.44,31.91,48,2,2.5,0,3,0,797,5.957653701380176,0.15384615384615385,0.0,0
C00734,United States,Female,Silver,Books,Desktop,Credit Card,Referral,40,13,1111.1,90.91,120,2,4.4,1,0,1,159,29.86320754716981,0.15384615384615385,0.07692307692307693,0
C00735,France,Female,Free,Health & Wellness,Mobile,Credit Card,Social Media,36,15,379.16,28.88,135,3,4.5,2,5,1,294,18.63520408163265,0.2,0.13333333333333333,0
C00736,United States,Female,Free,Toys & Games,Desktop,PayPal,Social Media,27,59,2217.24,41.44,9,9,4.2,6,3,1,13,1657.673076923077,0.15254237288135594,0.1016949152542373,0
C00737,France,Male,Free,Electronics,Mobile,PayPal,Social Media,40,1,45.21,52.08,40,0,4.6,0,7,1,546,0.668956043956044,0.0,0.0,0
C00738,United States,Male,Free,Sports & Outdoors,Mobile,Debit Card,Direct,46,38,1911.86,52.56,43,4,3.6,4,0,0,156,88.97115384615384,0.10526315789473684,0.10526315789473684,0
C00739,France,Male,Free,Food & Grocery,Desktop,Credit Card,Organic Search,52,14,1384.26,98.67,89,1,4.5,0,1,0,98,52.17857142857143,0.07142857142857142,0.0,0
C00740,Italy,Male,Gold,Toys & Games,Mobile,Credit Card,Email Campaign,40,33,2810.48,84.94,38,12,3.9,4,2,0,169,71.32100591715977,0.36363636363636365,0.12121212121212122,0
C00741,France,Female,Silver,Beauty & Personal Care,Desktop,Credit Card,Email Campaign,19,4,57.89,15.9,91,1,4.8,0,2,1,366,3.9918032786885247,0.25,0.0,0
C00742,United Kingdom,Male,Free,Electronics,Mobile,Cryptocurrency,Email Campaign,39,5,1357.5,303.78,5,1,4.6,0,1,1,58,31.487068965517242,0.2,0.0,0
C00743,United Kingdom,Male,Free,Electronics,Desktop,Credit Card,Organic Search,57,14,1041.28,74.48,31,0,3.8,0,0,0,1361,3.757163850110213,0.0,0.0,0
C00744,Australia,Male,Free,Books,Desktop,Credit Card,Paid Ad,45,6,308.95,54.22,2,1,4.3,0,0,1,4307,0.5088228465289064,0.16666666666666666,0.0,0
C00745,United States,Female,Free,Sports & Outdoors,Mobile,Credit Card,Direct,42,4,167.56,47.02,30,0,4.4,0,1,0,2161,0.6760758907913004,0.0,0.0,0
C00746,United States,Female,Free,Food & Grocery,Mobile,Bank Transfer,Paid Ad,46,9,1133.81,134.87,51,2,4.5,0,10,1,1279,2.57017200938233,0.2222222222222222,0.0,0
C00747,Brazil,Female,Gold,Travel & Luggage,Mobile,Credit Card,Email Campaign,27,1,46.79,50.24,16,0,4.4,0,1,1,446,0.8189461883408072,0.0,0.0,1
C00748,South Korea,Male,Free,Home & Kitchen,Tablet,PayPal,Paid Ad,36,41,1441.0,31.58,14,4,3.9,2,1,1,775,19.322903225806453,0.0975609756097561,0.04878048780487805,0
C00749,United Kingdom,Female,Silver,Clothing & Apparel,Mobile,Credit Card,Email Campaign,44,16,1934.42,125.63,22,4,3.6,0,0,0,1010,5.786138613861386,0.25,0.0,1
C00750,United States,Male,Free,Home & Kitchen,Mobile,Debit Card,Referral,30,11,339.85,27.66,71,1,3.8,1,6,0,1194,3.3649497487437183,0.09090909090909091,0.09090909090909091,0
C00751,Sweden,Male,Free,Clothing & Apparel,Mobile,Credit Card,Social Media,56,16,2539.38,142.07,39,3,3.5,1,1,0,322,18.149068322981368,0.1875,0.0625,0
C00752,Spain,Male,Silver,Sports & Outdoors,Mobile,UPI / Digital Wallet,Social Media,26,8,324.14,37.97,8,0,4.4,0,2,1,703,4.15647226173542,0.0,0.0,0
C00753,UAE,Female,Free,Electronics,Desktop,Credit Card,Paid Ad,34,15,872.51,67.36,9,3,3.4,1,6,0,225,24.349999999999998,0.2,0.06666666666666667,0
C00754,United States,Female,Platinum,Food & Grocery,Mobile,Debit Card,Email Campaign,18,10,438.81,50.48,37,2,4.2,0,19,1,473,7.721987315010571,0.2,0.0,0
C00755,United States,Female,Silver,Pet Supplies,Tablet,Debit Card,Email Campaign,54,10,176.45,18.48,62,1,4.7,1,6,0,2316,1.5770725388601037,0.1,0.1,0
C00756,India,Female,Free,Jewelry & Accessories,Mobile,Debit Card,Social Media,49,30,530.48,20.55,91,7,4.8,4,0,1,151,72.56622516556291,0.23333333333333334,0.13333333333333333,0
C00757,Spain,Male,Silver,Clothing & Apparel,Mobile,Debit Card,Organic Search,46,40,3451.35,89.14,7,10,4.9,0,1,0,1499,9.746497665110073,0.25,0.0,0
C00758,Germany,Female,Free,Health & Wellness,Tablet,UPI / Digital Wallet,Paid Ad,35,19,384.88,21.59,8,5,3.7,1,1,0,384,18.072265625,0.2631578947368421,0.05263157894736842,0
C00759,United States,Male,Platinum,Electronics,Desktop,Credit Card,Paid Ad,18,16,2696.1,196.99,14,1,4.9,0,2,0,3372,1.7330960854092528,0.0625,0.0,0
C00760,Germany,Male,Free,Toys & Games,Mobile,Credit Card,Organic Search,34,1,50.74,53.62,4,0,4.3,0,5,0,995,0.3670854271356784,0.0,0.0,0
C00761,United Kingdom,Female,Free,Health & Wellness,Desktop,UPI / Digital Wallet,Email Campaign,40,28,1735.63,68.32,285,8,4.5,0,7,1,456,22.427631578947366,0.2857142857142857,0.0,1
C00762,United Kingdom,Male,Gold,Pet Supplies,Desktop,Credit Card,Direct,31,25,1817.37,84.7,36,7,5.0,0,0,0,1954,4.673106448311156,0.28,0.0,0
C00763,United Kingdom,Female,Free,Jewelry & Accessories,Desktop,Buy Now Pay Later,Organic Search,52,29,2471.12,74.33,12,1,3.0,0,13,0,69,153.5108695652174,0.034482758620689655,0.0,0
C00764,United Kingdom,Male,Free,Sports & Outdoors,Tablet,UPI / Digital Wallet,Paid Ad,23,4,304.52,72.68,85,1,4.8,0,9,1,185,7.897297297297297,0.25,0.0,0
C00765,United States,Male,Free,Books,Desktop,Debit Card,Organic Search,26,2,481.63,238.89,5,0,4.7,0,3,1,537,1.3603351955307261,0.0,0.0,0
C00766,South Korea,Female,Gold,Toys & Games,Mobile,Credit Card,Social Media,38,33,1024.97,33.25,34,8,4.1,3,14,1,22,547.875,0.24242424242424243,0.09090909090909091,0
C00767,Italy,Male,Free,Clothing & Apparel,Desktop,Credit Card,Email Campaign,22,13,474.72,38.9,104,2,4.7,0,9,1,1023,4.641495601173021,0.15384615384615385,0.0,0
C00768,United States,Female,Gold,Clothing & Apparel,Desktop,PayPal,Social Media,35,23,2670.2,115.65,4,4,4.7,2,10,0,16,525.046875,0.17391304347826086,0.08695652173913043,0
C00769,Poland,Female,Free,Toys & Games,Desktop,Credit Card,Paid Ad,39,13,938.46,63.23,191,4,4.5,1,4,0,716,6.63163407821229,0.3076923076923077,0.07692307692307693,0
C00770,Germany,Female,Free,Sports & Outdoors,Mobile,Credit Card,Paid Ad,18,8,391.64,50.14,26,0,4.3,1,0,1,439,6.6560364464692485,0.0,0.125,0
C00771,United Kingdom,Male,Free,Electronics,Desktop,PayPal,Email Campaign,32,9,472.04,54.38,34,2,3.9,0,2,0,441,7.454081632653062,0.2222222222222222,0.0,1
C00772,France,Male,Free,Beauty & Personal Care,Desktop,PayPal,Referral,66,11,522.58,50.58,1,2,4.4,1,2,1,642,6.258177570093458,0.18181818181818182,0.09090909090909091,0
C00773,United States,Male,Silver,Electronics,Desktop,Buy Now Pay Later,Organic Search,28,6,520.97,82.19,98,0,4.0,0,6,1,437,5.01487414187643,0.0,0.0,0
C00774,United States,Male,Silver,Clothing & Apparel,Tablet,Credit Card,Paid Ad,30,9,287.25,29.28,1,3,3.7,0,0,1,13,252.86538461538458,0.3333333333333333,0.0,0
C00775,Canada,Male,Free,Food & Grocery,Desktop,PayPal,Email Campaign,24,11,1238.94,102.68,0,3,4.8,1,0,1,1557,2.5804431599229285,0.2727272727272727,0.09090909090909091,0
C00776,Brazil,Male,Free,Automotive,Mobile,Buy Now Pay Later,Organic Search,18,16,758.28,52.76,7,3,3.7,1,7,1,1146,5.0994764397905765,0.1875,0.0625,0
C00777,United States,Female,Gold,Books,Mobile,Credit Card,Social Media,41,31,3674.43,108.58,10,11,4.7,0,0,0,173,65.44942196531792,0.3548387096774194,0.0,0
C00778,United States,Female,Platinum,Clothing & Apparel,Mobile,Credit Card,Organic Search,23,32,664.51,22.8,50,4,4.2,2,3,1,443,26.38374717832957,0.125,0.0625,0
C00779,United States,Female,Platinum,Sports & Outdoors,Desktop,Credit Card,Organic Search,29,1,198.14,211.24,20,0,4.5,0,9,1,241,1.5155601659751037,0.0,0.0,0
C00780,France,Male,Silver,Electronics,Mobile,Debit Card,Email Campaign,18,22,1062.61,51.24,1,1,3.9,1,5,0,27,297.6111111111111,0.045454545454545456,0.045454545454545456,0
C00781,Spain,Male,Silver,Jewelry & Accessories,Desktop,Credit Card,Social Media,38,18,862.61,44.38,28,5,4.0,2,1,1,888,7.403716216216216,0.2777777777777778,0.1111111111111111,0
C00782,Spain,Male,Silver,Home & Kitchen,Tablet,Credit Card,Email Campaign,37,1,137.79,161.2,35,0,4.0,0,3,1,797,0.4582810539523212,0.0,0.0,0
C00783,United States,Male,Silver,Automotive,Mobile,Cryptocurrency,Referral,34,2,109.08,50.93,16,0,4.2,0,0,1,303,2.410891089108911,0.0,0.0,0
C00784,Mexico,Female,Platinum,Clothing & Apparel,Tablet,Debit Card,Social Media,52,15,1314.86,91.65,34,5,3.0,1,0,1,244,22.453893442622952,0.3333333333333333,0.06666666666666667,1
C00785,Mexico,Male,Free,Food & Grocery,Desktop,Credit Card,Referral,22,27,2499.9,103.36,39,3,4.8,0,1,0,212,46.51768867924528,0.1111111111111111,0.0,0
C00786,United States,Male,Free,Home & Kitchen,Mobile,PayPal,Direct,30,1,58.82,68.58,19,0,3.8,0,28,1,112,3.2611607142857144,0.0,0.0,0
C00787,Italy,Male,Free,Electronics,Mobile,PayPal,Social Media,45,42,4961.32,117.97,105,9,4.6,1,23,1,13,1180.0384615384614,0.21428571428571427,0.023809523809523808,0
C00788,India,Male,Silver,Jewelry & Accessories,Mobile,Credit Card,Social Media,52,2,192.11,93.06,48,0,3.7,0,23,1,579,1.261658031088083,0.0,0.0,0
C00789,United Kingdom,Male,Free,Clothing & Apparel,Tablet,Debit Card,Organic Search,29,9,570.48,56.22,47,2,4.0,0,6,1,643,5.112363919129082,0.2222222222222222,0.0,0
C00790,India,Female,Free,Home & Kitchen,Mobile,PayPal,Organic Search,37,29,913.62,33.3,114,3,3.7,2,1,1,91,116.39835164835165,0.10344827586206896,0.06896551724137931,0
C00791,Brazil,Male,Gold,Jewelry & Accessories,Desktop,PayPal,Referral,19,41,10569.33,260.89,79,6,3.8,3,1,1,682,21.957844574780058,0.14634146341463414,0.07317073170731707,0
C00792,Canada,Male,Gold,Clothing & Apparel,Desktop,PayPal,Organic Search,39,11,1258.14,111.66,130,3,3.6,0,4,0,18,223.20833333333331,0.2727272727272727,0.0,0
C00793,Germany,Male,Free,Health & Wellness,Mobile,Credit Card,Organic Search,45,6,251.03,44.81,79,1,4.8,0,8,1,2318,0.9454270923209663,0.16666666666666666,0.0,0
C00794,United States,Male,Platinum,Pet Supplies,Desktop,PayPal,Paid Ad,18,51,2978.84,58.45,65,7,4.4,7,8,0,486,38.3287037037037,0.13725490196078433,0.13725490196078433,0
C00795,Brazil,Male,Silver,Clothing & Apparel,Desktop,Debit Card,Social Media,45,51,5704.11,127.51,37,14,4.6,3,5,1,400,46.569375,0.27450980392156865,0.058823529411764705,0
C00796,United States,Male,Free,Electronics,Mobile,Credit Card,Social Media,31,48,5536.58,105.62,31,18,4.4,3,1,0,232,75.56896551724138,0.375,0.0625,0
C00797,Spain,Male,Free,Food & Grocery,Tablet,PayPal,Organic Search,47,11,459.91,46.6,35,3,3.7,1,4,1,69,58.22826086956522,0.2727272727272727,0.09090909090909091,0
C00798,United States,Male,Free,Toys & Games,Mobile,UPI / Digital Wallet,Social Media,23,14,845.71,61.55,59,4,4.3,0,0,0,257,19.896887159533076,0.2857142857142857,0.0,0
C00799,France,Female,Free,Jewelry & Accessories,Desktop,Credit Card,Organic Search,39,30,1694.59,52.39,129,4,4.5,3,0,1,2661,4.117812852311161,0.13333333333333333,0.1,0
C00800,United States,Male,Silver,Food & Grocery,Mobile,Credit Card,Paid Ad,32,23,458.49,21.8,39,7,4.2,0,16,0,1112,7.554631294964029,0.30434782608695654,0.0,0
C00801,United States,Male,Free,Beauty & Personal Care,Mobile,Credit Card,Direct,47,40,3292.97,92.61,227,2,4.6,1,7,1,1527,9.56777996070727,0.05,0.025,1
C00802,United States,Male,Silver,Books,Mobile,Credit Card,Social Media,18,4,634.57,185.39,125,1,4.4,0,6,0,209,6.990430622009569,0.25,0.0,0
C00803,Canada,Female,Free,Books,Desktop,Credit Card,Paid Ad,55,3,258.65,77.28,10,1,4.6,0,5,1,42,26.089285714285715,0.3333333333333333,0.0,0
C00804,France,Male,Silver,Toys & Games,Tablet,Debit Card,Email Campaign,26,3,277.96,97.54,9,1,4.2,0,1,0,16,68.484375,0.3333333333333333,0.0,0
C00805,Japan,Female,Free,Sports & Outdoors,Desktop,Debit Card,Organic Search,38,22,1502.06,60.72,123,6,4.0,0,9,1,88,91.3125,0.2727272727272727,0.0,0
C00806,United States,Male,Free,Toys & Games,Desktop,Debit Card,Direct,24,10,801.13,80.72,24,1,4.6,0,26,0,873,4.1838487972508585,0.1,0.0,0
C00807,United Kingdom,Male,Free,Electronics,Mobile,Credit Card,Email Campaign,33,1,41.89,47.08,7,0,4.1,0,0,0,502,0.7275896414342629,0.0,0.0,0
C00808,United States,Female,Platinum,Electronics,Desktop,UPI / Digital Wallet,Email Campaign,54,2,219.67,114.23,27,0,4.9,0,7,1,744,0.9818548387096774,0.0,0.0,0
C00809,Canada,Female,Free,Electronics,Mobile,PayPal,Direct,26,4,148.78,42.58,73,0,2.9,0,0,1,48,30.4375,0.0,0.0,0
C00810,India,Female,Gold,Home & Kitchen,Mobile,Credit Card,Paid Ad,44,7,231.37,29.51,102,1,3.2,0,3,1,45,56.81666666666667,0.14285714285714285,0.0,0
C00811,Mexico,Female,Free,Sports & Outdoors,Desktop,Credit Card,Organic Search,49,8,272.85,30.83,27,2,3.4,0,5,0,117,24.974358974358978,0.25,0.0,0
C00812,United Kingdom,Female,Gold,Electronics,Mobile,Debit Card,Email Campaign,70,31,3572.47,112.66,82,6,3.4,2,7,0,108,104.84027777777779,0.1935483870967742,0.06451612903225806,0
C00813,Italy,Male,Platinum,Electronics,Mobile,PayPal,Paid Ad,39,45,12480.93,251.91,61,6,4.3,0,7,0,1302,12.623847926267281,0.13333333333333333,0.0,1
C00814,India,Male,Free,Beauty & Personal Care,Tablet,Debit Card,Paid Ad,29,6,318.36,60.91,20,2,3.9,0,1,1,303,7.232673267326733,0.3333333333333333,0.0,0
C00815,Mexico,Female,Free,Food & Grocery,Mobile,UPI / Digital Wallet,Direct,35,14,825.55,57.24,30,2,3.7,1,3,0,2551,2.0045080360642884,0.14285714285714285,0.07142857142857142,0
C00816,France,Male,Gold,Electronics,Mobile,UPI / Digital Wallet,Email Campaign,27,19,712.2,36.79,13,5,4.1,0,2,0,262,26.487595419847327,0.2631578947368421,0.0,0
C00817,Brazil,Female,Free,Health & Wellness,Desktop,Buy Now Pay Later,Email Campaign,53,30,5235.73,168.2,51,10,4.5,3,12,1,1422,7.705696202531645,0.3333333333333333,0.1,0
C00818,Japan,Male,Silver,Beauty & Personal Care,Desktop,Credit Card,Direct,34,25,3259.76,141.63,24,3,4.3,2,8,0,1031,8.856692531522793,0.12,0.08,0
C00819,Brazil,Male,Silver,Clothing & Apparel,Tablet,Debit Card,Organic Search,18,3,293.37,111.79,17,0,2.6,0,2,1,448,2.445870535714286,0.0,0.0,0
C00820,Germany,Male,Free,Sports & Outdoors,Mobile,Credit Card,Organic Search,37,27,721.96,28.15,20,6,2.7,0,0,0,989,9.971435793731041,0.2222222222222222,0.0,0
C00821,United States,Male,Free,Clothing & Apparel,Desktop,Credit Card,Organic Search,22,17,926.11,62.21,25,5,3.9,0,3,1,872,7.120699541284403,0.29411764705882354,0.0,0
C00822,France,Male,Gold,Home & Kitchen,Mobile,Credit Card,Organic Search,35,46,5188.96,131.46,58,12,3.2,5,2,0,258,65.12209302325581,0.2608695652173913,0.10869565217391304,0
C00823,Brazil,Female,Free,Clothing & Apparel,Mobile,Debit Card,Paid Ad,41,2,123.57,63.7,157,0,3.6,0,4,1,1351,0.5407105847520355,0.0,0.0,0
C00824,Canada,Female,Gold,Electronics,Mobile,UPI / Digital Wallet,Paid Ad,51,33,3525.83,109.07,40,12,4.3,0,13,0,496,24.300907258064516,0.36363636363636365,0.0,0
C00825,UAE,Female,Free,Beauty & Personal Care,Mobile,PayPal,Social Media,32,33,549.66,14.58,216,11,3.7,0,3,1,1543,7.811568373298769,0.3333333333333333,0.0,1
C00826,United States,Male,Silver,Food & Grocery,Tablet,UPI / Digital Wallet,Direct,28,15,1709.24,103.62,37,0,3.1,0,4,1,76,72.08881578947368,0.0,0.0,0
C00827,Singapore,Female,Silver,Beauty & Personal Care,Mobile,Cryptocurrency,Direct,22,17,1354.01,72.1,80,3,2.9,1,3,1,342,18.155701754385966,0.17647058823529413,0.058823529411764705,0
C00828,France,Female,Free,Food & Grocery,Mobile,UPI / Digital Wallet,Referral,47,6,396.76,63.7,90,0,4.1,0,7,1,712,3.077949438202247,0.0,0.0,1
C00829,Canada,Other,Free,Books,Desktop,Cryptocurrency,Organic Search,34,7,235.15,34.57,12,2,4.3,0,4,1,303,8.43811881188119,0.2857142857142857,0.0,0
C00830,United Kingdom,Other,Free,Automotive,Desktop,Credit Card,Organic Search,20,5,247.18,49.06,38,1,4.2,0,2,1,626,2.917332268370607,0.2,0.0,0
C00831,Germany,Female,Free,Health & Wellness,Desktop,Bank Transfer,Direct,70,8,227.04,25.68,13,3,4.5,0,3,0,1356,2.1548672566371683,0.375,0.0,0
C00832,France,Male,Platinum,Electronics,Desktop,Credit Card,Email Campaign,44,6,1208.77,223.01,58,1,4.4,0,8,1,1010,2.1698019801980197,0.16666666666666666,0.0,0
C00833,United States,Female,Platinum,Books,Mobile,Bank Transfer,Organic Search,30,3,1311.6,492.38,21,0,3.9,0,1,1,195,5.619230769230769,0.0,0.0,0
C00834,United States,Male,Free,Beauty & Personal Care,Desktop,Debit Card,Direct,36,14,1855.17,133.28,102,2,4.2,2,3,1,434,11.78225806451613,0.14285714285714285,0.14285714285714285,1
C00835,Canada,Male,Free,Clothing & Apparel,Desktop,Debit Card,Paid Ad,40,17,1729.0,107.19,71,0,3.5,1,11,1,327,18.988532110091743,0.0,0.058823529411764705,0
C00836,India,Female,Free,Health & Wellness,Desktop,Credit Card,Social Media,25,10,268.92,24.13,43,3,4.6,0,4,1,126,28.988095238095237,0.3,0.0,0
C00837,United States,Female,Silver,Books,Mobile,Buy Now Pay Later,Social Media,31,6,1430.56,222.6,7,1,3.0,0,0,1,676,3.241863905325444,0.16666666666666666,0.0,0
C00838,Spain,Female,Gold,Electronics,Mobile,Credit Card,Social Media,24,15,2279.51,158.13,73,3,3.0,1,7,1,816,6.7141544117647065,0.2,0.06666666666666667,0
C00839,India,Female,Free,Books,Mobile,PayPal,Social Media,29,29,6589.38,252.37,185,6,4.3,2,0,1,216,49.03819444444444,0.20689655172413793,0.06896551724137931,0
C00840,United States,Female,Silver,Electronics,Mobile,Credit Card,Organic Search,36,16,810.07,54.53,114,2,4.2,0,1,1,574,10.181184668989548,0.125,0.0,0
C00841,Brazil,Male,Free,Jewelry & Accessories,Desktop,Cryptocurrency,Organic Search,44,27,2943.09,128.01,0,4,3.4,3,2,1,156,63.21634615384615,0.14814814814814814,0.1111111111111111,0
C00842,Canada,Female,Free,Beauty & Personal Care,Desktop,Credit Card,Paid Ad,55,62,7029.76,115.27,18,17,3.1,1,2,1,1091,20.756645279560036,0.27419354838709675,0.016129032258064516,1
C00843,Canada,Female,Free,Health & Wellness,Tablet,Credit Card,Email Campaign,39,13,1199.7,85.93,40,1,4.4,0,3,1,855,5.553508771929825,0.07692307692307693,0.0,0
C00844,France,Female,Silver,Beauty & Personal Care,Desktop,Credit Card,Social Media,44,4,502.39,120.83,79,1,3.7,0,1,1,237,6.1645569620253164,0.25,0.0,0
C00845,Sweden,Female,Silver,Electronics,Desktop,PayPal,Social Media,30,1,56.66,54.92,7,0,3.3,0,8,0,1123,0.3252448797862867,0.0,0.0,0
C00846,Australia,Male,Free,Home & Kitchen,Desktop,Bank Transfer,Social Media,28,17,1764.9,100.47,75,3,4.6,0,3,0,74,83.90878378378379,0.17647058823529413,0.0,0
C00847,India,Female,Silver,Toys & Games,Mobile,Credit Card,Social Media,18,3,65.13,19.63,56,0,4.5,0,38,0,112,9.783482142857144,0.0,0.0,0
C00848,Australia,Female,Free,Home & Kitchen,Desktop,PayPal,Social Media,55,5,280.08,49.56,30,1,4.4,0,7,0,287,6.363240418118467,0.2,0.0,0
C00849,United Kingdom,Female,Gold,Electronics,Desktop,PayPal,Social Media,37,10,425.94,46.32,26,2,3.6,0,10,1,196,18.635204081632654,0.2,0.0,0
C00850,Germany,Male,Free,Sports & Outdoors,Desktop,Credit Card,Organic Search,40,3,64.21,24.76,47,0,3.2,0,1,1,1432,0.7651885474860335,0.0,0.0,0
C00851,India,Male,Platinum,Sports & Outdoors,Desktop,Credit Card,Organic Search,41,23,5826.14,223.91,83,1,4.3,0,5,1,283,29.684628975265017,0.043478260869565216,0.0,0
C00852,India,Male,Free,Clothing & Apparel,Mobile,Debit Card,Paid Ad,18,9,1098.08,141.93,30,1,4.3,0,0,0,683,4.812957540263543,0.1111111111111111,0.0,0
C00853,United States,Female,Free,Clothing & Apparel,Mobile,Debit Card,Social Media,18,16,3028.96,183.95,200,5,3.5,2,2,1,1054,5.544592030360532,0.3125,0.125,1
C00854,United States,Male,Free,Home & Kitchen,Mobile,Credit Card,Email Campaign,33,20,545.72,32.09,0,5,3.8,0,13,0,1181,6.185436071126164,0.25,0.0,0
C00855,France,Female,Free,Clothing & Apparel,Mobile,Bank Transfer,Social Media,34,8,354.47,47.94,27,0,3.9,0,2,0,1497,1.9519038076152306,0.0,0.0,0
C00856,United States,Male,Free,Pet Supplies,Desktop,Buy Now Pay Later,Organic Search,26,30,3072.17,98.84,49,11,4.3,3,5,1,424,25.84316037735849,0.36666666666666664,0.1,0
C00857,France,Female,Free,Beauty & Personal Care,Mobile,PayPal,Social Media,46,26,3937.08,138.87,104,8,3.3,2,3,1,718,13.22632311977716,0.3076923076923077,0.07692307692307693,0
C00858,Australia,Female,Free,Clothing & Apparel,Desktop,Debit Card,Organic Search,45,29,1655.99,51.56,86,3,3.6,2,1,1,515,20.567475728155337,0.10344827586206896,0.06896551724137931,0
C00859,Brazil,Female,Silver,Books,Desktop,Credit Card,Direct,44,15,1212.11,91.6,102,3,4.0,1,13,0,918,5.968137254901961,0.2,0.06666666666666667,0
C00860,United States,Female,Free,Home & Kitchen,Mobile,Debit Card,Organic Search,23,20,1398.08,77.35,35,3,3.9,1,13,1,429,17.027972027972027,0.15,0.05,0
C00861,Germany,Female,Silver,Clothing & Apparel,Mobile,PayPal,Organic Search,43,23,2121.57,82.66,15,7,4.0,2,16,1,294,28.573979591836732,0.30434782608695654,0.08695652173913043,0
C00862,United States,Male,Free,Sports & Outdoors,Desktop,Debit Card,Paid Ad,39,11,1056.05,85.01,3,3,4.0,1,1,1,600,6.69625,0.2727272727272727,0.09090909090909091,0
C00863,United States,Female,Free,Sports & Outdoors,Mobile,PayPal,Paid Ad,34,6,332.74,50.87,160,1,4.8,0,11,1,1546,1.417529107373868,0.16666666666666666,0.0,0
C00864,United States,Male,Silver,Home & Kitchen,Mobile,Credit Card,Email Campaign,18,10,401.28,37.72,88,0,3.9,1,18,1,192,19.0234375,0.0,0.1,1
C00865,United States,Male,Gold,Jewelry & Accessories,Desktop,Credit Card,Direct,28,8,961.03,117.88,11,2,3.3,1,2,1,705,4.14468085106383,0.25,0.125,0
C00866,United States,Male,Free,Books,Mobile,PayPal,Email Campaign,29,6,450.0,71.12,133,1,4.7,0,9,1,204,10.74264705882353,0.16666666666666666,0.0,0
